,product_hash,sales_quantity,date_of_sale,requested_delivery_date,unit_price,unit_cost
31022,e345fac6bc5c868f0222430c733fa26e,2.0,2017-11-28T00:00:00,2017-11-29,194.86,385.4
31556,e345fac6bc5c868f0222430c733fa26e,2.0,2017-12-01T00:00:00,2017-12-01,194.58,385.4
241992,e345fac6bc5c868f0222430c733fa26e,1.0,2017-12-28T00:00:00,2017-12-28,194.58,410.0
242512,e345fac6bc5c868f0222430c733fa26e,1.0,2018-01-05T00:00:00,2018-01-08,194.58,385.4
132517,e345fac6bc5c868f0222430c733fa26e,2.0,2018-01-11T00:00:00,2018-01-11,194.58,393.6
133077,e345fac6bc5c868f0222430c733fa26e,1.0,2018-01-16T00:00:00,2018-01-16,194.58,393.6
133905,e345fac6bc5c868f0222430c733fa26e,2.0,2018-01-23T00:00:00,2018-01-23,194.58,385.4
191792,e345fac6bc5c868f0222430c733fa26e,1.0,2018-01-31T00:00:00,2018-01-31,194.58,385.4
116553,e345fac6bc5c868f0222430c733fa26e,1.0,2018-02-27T00:00:00,2018-02-27,194.58,385.4
154866,e345fac6bc5c868f0222430c733fa26e,2.0,2018-03-07T00:00:00,2018-03-07,194.58,385.4
168348,e345fac6bc5c868f0222430c733fa26e,2.0,2018-03-14T00:00:00,2018-03-14,207.66,385.4
169816,e345fac6bc5c868f0222430c733fa26e,1.0,2018-03-26T00:00:00,2018-03-26,208.8,393.6
83722,e345fac6bc5c868f0222430c733fa26e,1.0,2018-03-27T00:00:00,2018-03-27,209.44,385.4
84179,e345fac6bc5c868f0222430c733fa26e,1.0,2018-04-03T00:00:00,2018-04-04,210.15,348.5
114648,e345fac6bc5c868f0222430c733fa26e,1.0,2018-04-17T00:00:00,2018-04-17,210.93,410.0
115226,e345fac6bc5c868f0222430c733fa26e,1.0,2018-04-24T00:00:00,2018-04-24,209.47,385.4
115182,e345fac6bc5c868f0222430c733fa26e,2.0,2018-04-24T00:00:00,2018-04-24,210.93,385.4
129820,e345fac6bc5c868f0222430c733fa26e,1.0,2018-04-30T00:00:00,2018-04-30,211.55,410.0
130333,e345fac6bc5c868f0222430c733fa26e,1.0,2018-05-07T00:00:00,2018-05-07,211.57,385.4
213614,e345fac6bc5c868f0222430c733fa26e,1.0,2018-05-29T00:00:00,2018-05-29,211.6,412.66
32602,e345fac6bc5c868f0222430c733fa26e,1.0,2018-07-09T00:00:00,2018-07-09,211.24,421.44
32715,e345fac6bc5c868f0222430c733fa26e,2.0,2018-07-11T00:00:00,2018-07-11,211.25,412.66
35599,e345fac6bc5c868f0222430c733fa26e,5.0,2018-08-03T00:00:00,2018-08-06,211.27,403.88
201650,e345fac6bc5c868f0222430c733fa26e,1.0,2018-08-09T00:00:00,2018-08-10,20.41,43.776
201577,e345fac6bc5c868f0222430c733fa26e,1.0,2018-08-09T00:00:00,2018-08-13,211.36,412.66
202013,e345fac6bc5c868f0222430c733fa26e,1.0,2018-08-14T00:00:00,2018-08-15,211.41,421.44
202748,e345fac6bc5c868f0222430c733fa26e,1.0,2018-08-21T00:00:00,2018-08-22,211.43,412.66
202732,e345fac6bc5c868f0222430c733fa26e,2.0,2018-08-21T00:00:00,2018-08-22,211.43,351.2
255515,e345fac6bc5c868f0222430c733fa26e,1.0,2018-08-27T00:00:00,2018-08-27,211.43,412.66
255960,e345fac6bc5c868f0222430c733fa26e,1.0,2018-08-28T00:00:00,2018-08-29,211.34,373.15
21564,e345fac6bc5c868f0222430c733fa26e,2.0,2018-09-10T00:00:00,2018-09-10,211.25,412.66
22395,e345fac6bc5c868f0222430c733fa26e,1.0,2018-09-17T00:00:00,2018-09-17,210.99,439.0
47584,e345fac6bc5c868f0222430c733fa26e,2.0,2018-09-27T00:00:00,2018-09-27,210.82,418.3
48000,e345fac6bc5c868f0222430c733fa26e,1.0,2018-10-02T00:00:00,2018-10-02,210.33,418.3
222649,e345fac6bc5c868f0222430c733fa26e,2.0,2018-10-09T00:00:00,2018-10-09,209.96,418.3
233273,e345fac6bc5c868f0222430c733fa26e,1.0,2018-10-23T00:00:00,2018-10-23,209.45,412.66
124019,e345fac6bc5c868f0222430c733fa26e,1.0,2018-11-22T00:00:00,2018-11-22,210.39,421.44
124843,e345fac6bc5c868f0222430c733fa26e,2.0,2018-11-27T00:00:00,2018-11-27,210.42,412.66
159455,e345fac6bc5c868f0222430c733fa26e,1.0,2018-12-04T00:00:00,2018-12-04,210.49,421.44
160134,e345fac6bc5c868f0222430c733fa26e,2.0,2018-12-10T00:00:00,2018-12-10,210.48,412.66
162827,e345fac6bc5c868f0222430c733fa26e,3.0,2018-12-11T00:00:00,2018-12-11,210.45,412.66
163652,e345fac6bc5c868f0222430c733fa26e,2.0,2018-12-17T00:00:00,2018-12-18,210.4,412.66
163712,e345fac6bc5c868f0222430c733fa26e,1.0,2018-12-18T00:00:00,2018-12-18,210.4,439.0
71927,e345fac6bc5c868f0222430c733fa26e,2.0,2019-01-04T00:00:00,2019-01-08,210.34,412.66
125576,e345fac6bc5c868f0222430c733fa26e,1.0,2019-01-14T00:00:00,2019-01-14,210.29,421.44
141578,e345fac6bc5c868f0222430c733fa26e,1.0,2019-01-29T00:00:00,2019-01-29,210.26,412.66
141694,e345fac6bc5c868f0222430c733fa26e,1.0,2019-01-30T00:00:00,2019-01-30,210.23,412.66
142657,e345fac6bc5c868f0222430c733fa26e,1.0,2019-02-06T00:00:00,2019-02-06,210.19,421.44
180264,e345fac6bc5c868f0222430c733fa26e,1.0,2019-02-08T00:00:00,2019-02-08,210.15,421.44
180734,e345fac6bc5c868f0222430c733fa26e,1.0,2019-02-12T00:00:00,2019-02-12,210.15,403.88
225019,e345fac6bc5c868f0222430c733fa26e,1.0,2019-03-05T00:00:00,2019-03-05,210.15,403.88
231730,e345fac6bc5c868f0222430c733fa26e,1.0,2019-03-14T00:00:00,2019-03-14,210.15,421.44
231921,e345fac6bc5c868f0222430c733fa26e,1.0,2019-03-15T00:00:00,2019-03-18,210.15,403.88
19709,e345fac6bc5c868f0222430c733fa26e,1.0,2019-03-20T00:00:00,2019-03-20,210.15,439.0
20709,e345fac6bc5c868f0222430c733fa26e,1.0,2019-03-26T00:00:00,2019-03-26,210.15,403.88
48768,e345fac6bc5c868f0222430c733fa26e,1.0,2019-04-02T00:00:00,2019-04-02,210.15,421.44
210748,e345fac6bc5c868f0222430c733fa26e,1.0,2019-04-10T00:00:00,2019-04-10,208.69,403.88
211882,e345fac6bc5c868f0222430c733fa26e,1.0,2019-04-23T00:00:00,2019-04-23,208.55,403.88
246918,e345fac6bc5c868f0222430c733fa26e,1.0,2019-05-06T00:00:00,2019-05-06,208.39,439.0
61321,e345fac6bc5c868f0222430c733fa26e,2.0,2019-05-21T00:00:00,2019-05-21,207.95,403.88
62415,e345fac6bc5c868f0222430c733fa26e,2.0,2019-05-31T00:00:00,2019-05-31,207.22,421.44
206115,e345fac6bc5c868f0222430c733fa26e,1.0,2019-06-03T00:00:00,2019-06-04,206.64,421.44
250637,e345fac6bc5c868f0222430c733fa26e,1.0,2019-06-24T00:00:00,2019-06-24,214.84,403.88
156055,e345fac6bc5c868f0222430c733fa26e,1.0,2019-07-04T00:00:00,2019-07-04,215.52,412.66
156646,e345fac6bc5c868f0222430c733fa26e,1.0,2019-07-10T00:00:00,2019-07-11,216.33,412.66
156954,e345fac6bc5c868f0222430c733fa26e,1.0,2019-07-16T00:00:00,2019-07-16,217.3,403.88
156983,e345fac6bc5c868f0222430c733fa26e,1.0,2019-07-16T00:00:00,2019-07-16,217.3,403.88
165575,e345fac6bc5c868f0222430c733fa26e,5.0,2019-07-22T00:00:00,2019-07-22,217.3,403.88
90022,e345fac6bc5c868f0222430c733fa26e,2.0,2019-08-12T00:00:00,2019-08-13,217.3,403.88
90354,e345fac6bc5c868f0222430c733fa26e,1.0,2019-08-14T00:00:00,2019-08-15,217.3,421.44
134532,e345fac6bc5c868f0222430c733fa26e,2.0,2019-09-10T00:00:00,2019-09-10,218.08,406.64
189350,e345fac6bc5c868f0222430c733fa26e,1.0,2019-09-19T00:00:00,2019-09-19,218.08,424.32
190435,e345fac6bc5c868f0222430c733fa26e,1.0,2019-09-30T00:00:00,2019-09-30,219.11,415.48
100633,e345fac6bc5c868f0222430c733fa26e,1.0,2019-10-17T00:00:00,2019-10-17,219.15,415.48
146827,e345fac6bc5c868f0222430c733fa26e,1.0,2019-10-29T00:00:00,2019-10-29,219.18,406.64
196104,e345fac6bc5c868f0222430c733fa26e,1.0,2019-11-14T00:00:00,2019-11-14,219.22,406.64
260484,e345fac6bc5c868f0222430c733fa26e,1.0,2019-11-19T00:00:00,2019-11-20,219.26,406.64
260779,e345fac6bc5c868f0222430c733fa26e,1.0,2019-11-21T00:00:00,2019-11-21,219.3,442.0
52609,e345fac6bc5c868f0222430c733fa26e,1.0,2019-12-03T00:00:00,2019-12-03,219.35,439.76
53621,e345fac6bc5c868f0222430c733fa26e,1.0,2019-12-10T00:00:00,2019-12-11,219.4,458.88
135211,e345fac6bc5c868f0222430c733fa26e,5.0,2019-09-17T00:00:00,2019-12-11,218.08,415.48
53731,e345fac6bc5c868f0222430c733fa26e,2.0,2019-12-11T00:00:00,2019-12-11,219.4,449.32
212355,e345fac6bc5c868f0222430c733fa26e,2.0,2019-12-16T00:00:00,2019-12-16,219.58,458.88
212567,e345fac6bc5c868f0222430c733fa26e,1.0,2019-12-17T00:00:00,2019-12-17,219.74,478.0
212607,e345fac6bc5c868f0222430c733fa26e,4.0,2019-12-17T00:00:00,2019-12-17,219.74,449.32
212503,e345fac6bc5c868f0222430c733fa26e,1.0,2019-12-16T00:00:00,2019-12-17,219.58,439.76
51801,e345fac6bc5c868f0222430c733fa26e,1.0,2020-01-20T00:00:00,2020-01-20,219.74,439.76
51941,e345fac6bc5c868f0222430c733fa26e,1.0,2020-01-21T00:00:00,2020-01-21,219.73,439.76
16856,e345fac6bc5c868f0222430c733fa26e,1.0,2020-01-29T00:00:00,2020-01-29,219.74,458.88
17672,e345fac6bc5c868f0222430c733fa26e,1.0,2020-02-05T00:00:00,2020-02-05,215.42,458.88
228295,e345fac6bc5c868f0222430c733fa26e,1.0,2020-02-10T00:00:00,2020-02-11,215.21,458.88
228451,e345fac6bc5c868f0222430c733fa26e,1.0,2020-02-11T00:00:00,2020-02-12,214.97,439.76
177499,e345fac6bc5c868f0222430c733fa26e,1.0,2020-03-10T00:00:00,2020-03-10,214.7,439.76
144918,e345fac6bc5c868f0222430c733fa26e,1.0,2020-03-28T00:00:00,2020-03-30,214.41,478.0
145127,e345fac6bc5c868f0222430c733fa26e,1.0,2020-03-31T00:00:00,2020-03-31,214.07,458.88
128596,e345fac6bc5c868f0222430c733fa26e,2.0,2020-04-16T00:00:00,2020-04-16,213.69,478.0
129472,e345fac6bc5c868f0222430c733fa26e,1.0,2020-04-30T00:00:00,2020-05-04,212.77,458.88
69438,e345fac6bc5c868f0222430c733fa26e,2.0,2020-05-12T00:00:00,2020-05-12,212.19,439.76
162389,e345fac6bc5c868f0222430c733fa26e,1.0,2020-05-27T00:00:00,2020-05-27,210.68,458.88
160806,e345fac6bc5c868f0222430c733fa26e,1.0,2020-06-03T00:00:00,2020-06-03,210.67,458.88
161129,e345fac6bc5c868f0222430c733fa26e,1.0,2020-06-04T00:00:00,2020-06-05,210.68,458.88
161347,e345fac6bc5c868f0222430c733fa26e,1.0,2020-06-08T00:00:00,2020-06-09,210.67,439.76
122248,e345fac6bc5c868f0222430c733fa26e,1.0,2020-06-16T00:00:00,2020-06-17,210.68,478.0
184778,e345fac6bc5c868f0222430c733fa26e,1.0,2020-07-10T00:00:00,2020-07-13,208.45,439.76
185039,e345fac6bc5c868f0222430c733fa26e,5.0,2020-07-14T00:00:00,2020-07-15,208.36,439.76
137288,e345fac6bc5c868f0222430c733fa26e,1.0,2020-07-28T00:00:00,2020-07-29,212.47,458.88
137788,e345fac6bc5c868f0222430c733fa26e,1.0,2020-08-04T00:00:00,2020-08-04,212.47,449.32
235933,e345fac6bc5c868f0222430c733fa26e,2.0,2020-08-18T00:00:00,2020-08-18,212.47,439.76
236277,e345fac6bc5c868f0222430c733fa26e,1.0,2020-08-21T00:00:00,2020-08-21,212.47,439.76
236662,e345fac6bc5c868f0222430c733fa26e,1.0,2020-08-25T00:00:00,2020-08-26,212.47,439.76
43724,e345fac6bc5c868f0222430c733fa26e,1.0,2020-09-08T00:00:00,2020-09-08,212.47,458.88
43903,e345fac6bc5c868f0222430c733fa26e,2.0,2020-09-09T00:00:00,2020-09-09,212.47,458.88
24946,e345fac6bc5c868f0222430c733fa26e,1.0,2020-09-28T00:00:00,2020-09-28,211.79,458.88
25234,e345fac6bc5c868f0222430c733fa26e,1.0,2020-09-30T00:00:00,2020-09-30,211.74,458.88
248145,e345fac6bc5c868f0222430c733fa26e,2.0,2020-10-09T00:00:00,2020-10-09,211.68,439.76
209610,e345fac6bc5c868f0222430c733fa26e,1.0,2020-10-15T00:00:00,2020-10-15,211.52,478.0
210618,e345fac6bc5c868f0222430c733fa26e,1.0,2020-10-21T00:00:00,2020-10-21,212.05,439.76
210609,e345fac6bc5c868f0222430c733fa26e,1.0,2020-10-21T00:00:00,2020-10-21,212.05,439.76
56515,e345fac6bc5c868f0222430c733fa26e,1.0,2020-10-28T00:00:00,2020-10-28,212.01,458.88
12991,e345fac6bc5c868f0222430c733fa26e,1.0,2020-11-04T00:00:00,2020-11-05,212.0,439.76
258138,e345fac6bc5c868f0222430c733fa26e,1.0,2020-11-16T00:00:00,2020-11-17,211.98,439.76
199176,e345fac6bc5c868f0222430c733fa26e,1.0,2020-11-22T00:00:00,2020-11-23,212.04,478.0
173417,e345fac6bc5c868f0222430c733fa26e,1.0,2020-12-01T00:00:00,2020-12-02,212.1,458.88
172781,e345fac6bc5c868f0222430c733fa26e,1.0,2020-11-26T00:00:00,2020-12-11,212.1,458.88
102968,e345fac6bc5c868f0222430c733fa26e,2.0,2020-12-14T00:00:00,2020-12-15,212.25,439.76
102975,e345fac6bc5c868f0222430c733fa26e,1.0,2020-12-14T00:00:00,2020-12-15,212.25,439.76
84932,ec8651f0e5217e642dfa7e7585f08e95,1.0,2016-01-12T00:00:00,2016-01-12,242.83,536.0
85403,ec8651f0e5217e642dfa7e7585f08e95,1.0,2016-01-18T00:00:00,2016-01-18,242.84,514.56
86054,ec8651f0e5217e642dfa7e7585f08e95,1.0,2016-01-22T00:00:00,2016-01-22,242.83,536.0
85980,ec8651f0e5217e642dfa7e7585f08e95,1.0,2016-01-22T00:00:00,2016-01-22,242.83,536.0
86336,ec8651f0e5217e642dfa7e7585f08e95,1.0,2016-01-25T00:00:00,2016-01-25,242.84,482.4
86241,ec8651f0e5217e642dfa7e7585f08e95,2.0,2016-01-25T00:00:00,2016-01-25,242.84,536.0
112756,ec8651f0e5217e642dfa7e7585f08e95,2.0,2016-01-29T00:00:00,2016-01-29,242.84,402.0
157359,ec8651f0e5217e642dfa7e7585f08e95,1.0,2016-02-05T00:00:00,2016-02-09,244.26,472.0
158244,ec8651f0e5217e642dfa7e7585f08e95,1.0,2016-02-15T00:00:00,2016-02-15,244.37,590.0
158340,ec8651f0e5217e642dfa7e7585f08e95,1.0,2016-02-15T00:00:00,2016-02-15,244.37,554.6
163983,ec8651f0e5217e642dfa7e7585f08e95,2.0,2016-02-19T00:00:00,2016-02-19,244.5,472.0
164706,ec8651f0e5217e642dfa7e7585f08e95,1.0,2016-02-25T00:00:00,2016-02-25,244.5,590.0
164807,ec8651f0e5217e642dfa7e7585f08e95,1.0,2016-02-25T00:00:00,2016-02-25,244.5,495.6
165468,ec8651f0e5217e642dfa7e7585f08e95,1.0,2016-03-02T00:00:00,2016-03-02,244.5,590.0
165448,ec8651f0e5217e642dfa7e7585f08e95,1.0,2016-03-02T00:00:00,2016-03-03,244.5,472.0
88855,ec8651f0e5217e642dfa7e7585f08e95,2.0,2016-03-07T00:00:00,2016-03-07,244.5,442.5
110429,ec8651f0e5217e642dfa7e7585f08e95,1.0,2016-03-23T00:00:00,2016-03-29,263.19,472.0
110643,ec8651f0e5217e642dfa7e7585f08e95,1.0,2016-03-30T00:00:00,2016-03-30,244.5,43.2
4214,ec8651f0e5217e642dfa7e7585f08e95,2.0,2016-04-06T00:00:00,2016-04-06,0.0,519.2
4313,ec8651f0e5217e642dfa7e7585f08e95,1.0,2016-04-07T00:00:00,2016-04-07,264.52,472.0
4530,ec8651f0e5217e642dfa7e7585f08e95,1.0,2016-04-08T00:00:00,2016-04-08,266.06,428.8
4508,ec8651f0e5217e642dfa7e7585f08e95,1.0,2016-04-08T00:00:00,2016-04-12,266.06,428.8
4726,ec8651f0e5217e642dfa7e7585f08e95,1.0,2016-04-11T00:00:00,2016-04-12,266.06,590.0
64106,ec8651f0e5217e642dfa7e7585f08e95,1.0,2016-04-13T00:00:00,2016-04-13,267.86,590.0
64224,ec8651f0e5217e642dfa7e7585f08e95,1.0,2016-04-14T00:00:00,2016-04-14,267.86,590.0
64417,ec8651f0e5217e642dfa7e7585f08e95,1.0,2016-04-15T00:00:00,2016-04-15,267.86,428.8
64932,ec8651f0e5217e642dfa7e7585f08e95,1.0,2016-04-21T00:00:00,2016-04-21,267.86,519.2
65041,ec8651f0e5217e642dfa7e7585f08e95,1.0,2016-04-22T00:00:00,2016-04-22,267.86,428.8
65166,ec8651f0e5217e642dfa7e7585f08e95,2.0,2016-04-25T00:00:00,2016-04-25,267.86,590.0
65544,ec8651f0e5217e642dfa7e7585f08e95,1.0,2016-04-27T00:00:00,2016-04-27,267.85,566.4
207526,ec8651f0e5217e642dfa7e7585f08e95,2.0,2016-04-28T00:00:00,2016-04-28,267.86,442.5
208243,ec8651f0e5217e642dfa7e7585f08e95,1.0,2016-05-06T00:00:00,2016-05-10,267.84,472.0
208643,ec8651f0e5217e642dfa7e7585f08e95,4.0,2016-05-10T00:00:00,2016-05-10,267.84,519.2
208993,ec8651f0e5217e642dfa7e7585f08e95,1.0,2016-05-11T00:00:00,2016-05-11,268.46,519.2
208796,ec8651f0e5217e642dfa7e7585f08e95,4.0,2016-05-11T00:00:00,2016-05-11,267.83,442.5
28848,ec8651f0e5217e642dfa7e7585f08e95,1.0,2016-05-26T00:00:00,2016-05-26,267.83,566.4
29400,ec8651f0e5217e642dfa7e7585f08e95,2.0,2016-05-31T00:00:00,2016-05-31,267.0,442.5
29783,ec8651f0e5217e642dfa7e7585f08e95,1.0,2016-06-02T00:00:00,2016-06-07,267.63,472.0
39996,ec8651f0e5217e642dfa7e7585f08e95,1.0,2016-06-15T00:00:00,2016-06-15,268.5,472.0
237024,ec8651f0e5217e642dfa7e7585f08e95,2.0,2016-06-23T00:00:00,2016-06-23,268.55,519.2
237056,ec8651f0e5217e642dfa7e7585f08e95,1.0,2016-06-23T00:00:00,2016-06-28,268.65,472.0
237688,ec8651f0e5217e642dfa7e7585f08e95,1.0,2016-07-01T00:00:00,2016-07-01,268.72,472.0
237945,ec8651f0e5217e642dfa7e7585f08e95,1.0,2016-07-05T00:00:00,2016-07-05,268.72,554.6
218734,ec8651f0e5217e642dfa7e7585f08e95,1.0,2016-07-22T00:00:00,2016-07-26,268.41,472.0
26293,ec8651f0e5217e642dfa7e7585f08e95,4.0,2016-08-19T00:00:00,2016-08-19,268.44,590.0
26960,ec8651f0e5217e642dfa7e7585f08e95,1.0,2016-08-24T00:00:00,2016-08-24,268.39,590.0
120512,ec8651f0e5217e642dfa7e7585f08e95,1.0,2016-08-31T00:00:00,2016-08-31,268.35,566.4
120994,ec8651f0e5217e642dfa7e7585f08e95,1.0,2016-09-02T00:00:00,2016-09-06,268.32,472.0
121398,ec8651f0e5217e642dfa7e7585f08e95,1.0,2016-09-07T00:00:00,2016-09-07,268.27,442.5
78253,ec8651f0e5217e642dfa7e7585f08e95,3.0,2016-09-15T00:00:00,2016-09-15,268.23,442.5
78376,ec8651f0e5217e642dfa7e7585f08e95,1.0,2016-09-16T00:00:00,2016-09-16,268.23,472.0
186004,ec8651f0e5217e642dfa7e7585f08e95,1.0,2016-09-21T00:00:00,2016-09-21,267.96,472.0
135676,ec8651f0e5217e642dfa7e7585f08e95,1.0,2016-10-06T00:00:00,2016-10-06,267.87,472.0
135804,ec8651f0e5217e642dfa7e7585f08e95,1.0,2016-10-07T00:00:00,2016-10-07,267.87,590.0
111066,ec8651f0e5217e642dfa7e7585f08e95,1.0,2016-10-19T00:00:00,2016-10-19,267.87,566.4
178698,ec8651f0e5217e642dfa7e7585f08e95,1.0,2016-11-08T00:00:00,2016-11-08,267.87,590.0
178683,ec8651f0e5217e642dfa7e7585f08e95,1.0,2016-11-08T00:00:00,2016-11-08,267.87,590.0
87966,ec8651f0e5217e642dfa7e7585f08e95,1.0,2016-11-04T00:00:00,2016-11-08,267.87,472.0
178565,ec8651f0e5217e642dfa7e7585f08e95,1.0,2016-11-08T00:00:00,2016-11-08,267.87,590.0
178963,ec8651f0e5217e642dfa7e7585f08e95,1.0,2016-11-10T00:00:00,2016-11-10,267.87,590.0
179339,ec8651f0e5217e642dfa7e7585f08e95,1.0,2016-11-11T00:00:00,2016-11-11,267.87,472.0
144272,ec8651f0e5217e642dfa7e7585f08e95,1.0,2016-11-22T00:00:00,2016-11-22,267.7,590.0
126839,ec8651f0e5217e642dfa7e7585f08e95,1.0,2016-11-23T00:00:00,2016-11-23,267.69,519.2
127895,ec8651f0e5217e642dfa7e7585f08e95,1.0,2016-11-29T00:00:00,2016-11-29,267.68,566.4
70538,ec8651f0e5217e642dfa7e7585f08e95,1.0,2016-12-05T00:00:00,2016-12-05,267.67,554.6
50208,ec8651f0e5217e642dfa7e7585f08e95,1.0,2016-12-12T00:00:00,2016-12-12,267.39,472.0
50263,ec8651f0e5217e642dfa7e7585f08e95,1.0,2016-12-13T00:00:00,2016-12-13,267.39,472.0
19202,ec8651f0e5217e642dfa7e7585f08e95,1.0,2017-01-05T00:00:00,2017-01-10,268.28,472.0
229514,ec8651f0e5217e642dfa7e7585f08e95,1.0,2017-01-12T00:00:00,2017-01-12,268.3,519.2
230311,ec8651f0e5217e642dfa7e7585f08e95,2.0,2017-01-20T00:00:00,2017-01-20,268.32,594.0
226424,ec8651f0e5217e642dfa7e7585f08e95,1.0,2017-02-07T00:00:00,2017-02-07,267.86,519.2
67313,ec8651f0e5217e642dfa7e7585f08e95,1.0,2017-02-08T00:00:00,2017-02-08,268.34,594.0
4,ec8651f0e5217e642dfa7e7585f08e95,2.0,2017-02-21T00:00:00,2017-02-21,268.36,506.25
518,ec8651f0e5217e642dfa7e7585f08e95,1.0,2017-02-24T00:00:00,2017-02-24,268.4,540.0
251607,ec8651f0e5217e642dfa7e7585f08e95,1.0,2017-03-09T00:00:00,2017-03-10,268.43,540.0
252203,ec8651f0e5217e642dfa7e7585f08e95,1.0,2017-03-14T00:00:00,2017-03-14,268.46,540.0
252458,ec8651f0e5217e642dfa7e7585f08e95,1.0,2017-03-17T00:00:00,2017-03-17,268.49,594.0
205111,ec8651f0e5217e642dfa7e7585f08e95,1.0,2017-03-24T00:00:00,2017-03-24,285.34,675.0
205241,ec8651f0e5217e642dfa7e7585f08e95,1.0,2017-03-27T00:00:00,2017-03-27,286.0,675.0
205190,ec8651f0e5217e642dfa7e7585f08e95,1.0,2017-03-27T00:00:00,2017-03-28,286.0,540.0
205187,ec8651f0e5217e642dfa7e7585f08e95,1.0,2017-03-27T00:00:00,2017-03-28,286.0,540.0
8474,ec8651f0e5217e642dfa7e7585f08e95,2.0,2017-04-18T00:00:00,2017-04-18,288.28,506.25
106400,ec8651f0e5217e642dfa7e7585f08e95,1.0,2017-04-25T00:00:00,2017-04-25,289.95,594.0
106714,ec8651f0e5217e642dfa7e7585f08e95,1.0,2017-04-28T00:00:00,2017-04-28,290.9,675.0
106651,ec8651f0e5217e642dfa7e7585f08e95,1.0,2017-04-27T00:00:00,2017-05-02,290.9,540.0
107539,ec8651f0e5217e642dfa7e7585f08e95,1.0,2017-05-07T00:00:00,2017-05-09,293.08,540.0
167536,ec8651f0e5217e642dfa7e7585f08e95,2.0,2017-05-26T00:00:00,2017-05-26,294.34,506.25
167643,ec8651f0e5217e642dfa7e7585f08e95,1.0,2017-05-29T00:00:00,2017-05-29,297.31,594.0
154217,ec8651f0e5217e642dfa7e7585f08e95,1.0,2017-06-16T00:00:00,2017-06-16,299.07,623.04
82167,ec8651f0e5217e642dfa7e7585f08e95,1.0,2017-07-07T00:00:00,2017-07-07,301.07,623.04
83368,ec8651f0e5217e642dfa7e7585f08e95,1.0,2017-07-21T00:00:00,2017-07-25,303.35,566.4
172665,ec8651f0e5217e642dfa7e7585f08e95,1.0,2017-08-11T00:00:00,2017-08-15,305.99,566.4
150470,ec8651f0e5217e642dfa7e7585f08e95,1.0,2017-08-21T00:00:00,2017-08-21,309.16,665.52
150654,ec8651f0e5217e642dfa7e7585f08e95,1.0,2017-08-21T00:00:00,2017-08-22,309.16,708.0
150463,ec8651f0e5217e642dfa7e7585f08e95,1.0,2017-08-18T00:00:00,2017-08-22,309.16,566.4
150445,ec8651f0e5217e642dfa7e7585f08e95,2.0,2017-08-18T00:00:00,2017-08-22,309.16,566.4
151049,ec8651f0e5217e642dfa7e7585f08e95,2.0,2017-08-23T00:00:00,2017-08-23,309.16,531.0
151316,ec8651f0e5217e642dfa7e7585f08e95,1.0,2017-08-25T00:00:00,2017-08-29,307.72,566.4
104260,ec8651f0e5217e642dfa7e7585f08e95,1.0,2017-08-30T00:00:00,2017-08-30,307.62,708.0
94585,ec8651f0e5217e642dfa7e7585f08e95,3.0,2017-09-13T00:00:00,2017-09-13,308.76,531.0
94865,ec8651f0e5217e642dfa7e7585f08e95,2.0,2017-09-15T00:00:00,2017-09-15,308.64,531.0
95377,ec8651f0e5217e642dfa7e7585f08e95,2.0,2017-09-20T00:00:00,2017-09-20,307.73,708.0
56882,ec8651f0e5217e642dfa7e7585f08e95,1.0,2017-09-22T00:00:00,2017-09-26,307.62,566.4
10567,ec8651f0e5217e642dfa7e7585f08e95,3.0,2017-10-06T00:00:00,2017-10-06,310.57,679.68
11179,ec8651f0e5217e642dfa7e7585f08e95,2.0,2017-10-11T00:00:00,2017-10-11,311.05,623.04
11178,ec8651f0e5217e642dfa7e7585f08e95,1.0,2017-10-11T00:00:00,2017-10-11,311.05,665.52
253920,ec8651f0e5217e642dfa7e7585f08e95,1.0,2017-10-18T00:00:00,2017-10-18,311.53,679.68
254381,ec8651f0e5217e642dfa7e7585f08e95,1.0,2017-10-23T00:00:00,2017-10-23,311.53,708.0
200027,ec8651f0e5217e642dfa7e7585f08e95,1.0,2017-10-27T00:00:00,2017-10-31,311.53,566.4
200847,ec8651f0e5217e642dfa7e7585f08e95,2.0,2017-11-02T00:00:00,2017-11-02,311.54,531.0
36126,ec8651f0e5217e642dfa7e7585f08e95,1.0,2017-11-08T00:00:00,2017-11-08,311.54,623.04
36584,ec8651f0e5217e642dfa7e7585f08e95,1.0,2017-11-10T00:00:00,2017-11-14,319.15,566.4
33810,ec8651f0e5217e642dfa7e7585f08e95,1.0,2017-11-20T00:00:00,2017-11-20,326.2,566.4
34643,ec8651f0e5217e642dfa7e7585f08e95,1.0,2017-11-23T00:00:00,2017-11-23,327.83,708.0
30690,ec8651f0e5217e642dfa7e7585f08e95,1.0,2017-11-27T00:00:00,2017-11-28,329.87,708.0
31244,ec8651f0e5217e642dfa7e7585f08e95,1.0,2017-11-29T00:00:00,2017-11-29,329.87,665.52
31182,ec8651f0e5217e642dfa7e7585f08e95,2.0,2017-11-29T00:00:00,2017-11-29,329.87,708.0
31432,ec8651f0e5217e642dfa7e7585f08e95,1.0,2017-11-30T00:00:00,2017-11-30,329.87,679.68
38442,ec8651f0e5217e642dfa7e7585f08e95,1.0,2017-12-07T00:00:00,2017-12-07,323.57,708.0
